start_time,end_time,id,val
2019-11-04 18:06:31.750026,2019-11-04 18:27:40.688535,19,1
2019-11-04 19:33:54.121058,2019-11-04 19:55:07.897237,19,1
2019-11-04 21:25:40.031526,2019-11-04 21:36:10.205201,19,1
2019-11-05 20:11:58.385640,2019-11-05 22:05:36.150488,19,1
2019-11-06 06:33:01.465864,2019-11-06 07:23:11.406544,19,1
2019-11-06 17:09:22.987974,2019-11-06 18:04:33.104714,19,1
2019-11-06 18:24:34.231949,2019-11-06 19:06:08.786919,19,1
2019-11-06 22:21:47.847272,2019-11-06 22:50:13.700625,19,1
2019-11-07 08:32:25.744067,2019-11-07 08:45:08.399887,19,1
2019-11-07 18:50:36.134399,2019-11-07 20:01:03.762497,19,1
2019-11-07 20:01:14.064874,2019-11-07 21:57:22.796457,19,1
2019-11-07 22:03:49.692841,2019-11-07 22:29:25.487722,19,1
2019-11-08 18:04:38.889789,2019-11-08 19:25:30.285349,19,1
2019-11-08 19:38:33.383693,2019-11-08 21:04:42.626993,19,1
2019-11-09 08:28:07.041188,2019-11-09 09:26:46.426045,19,1
2019-11-09 20:38:29.013628,2019-11-09 21:21:45.849378,19,1
2019-11-10 16:59:36.988816,2019-11-10 23:23:00.603263,19,1
2019-11-11 17:21:53.925318,2019-11-11 20:58:21.330019,19,1
2019-11-12 18:42:18.644862,2019-11-12 21:32:51.748423,19,1
2019-11-13 18:29:47.663861,2019-11-13 21:29:15.584318,19,1
2019-11-13 21:32:36.423086,2019-11-13 21:47:32.412681,19,1
2019-11-13 22:02:59.630989,2019-11-13 22:03:04.780832,19,1
2019-11-14 18:16:48.485792,2019-11-14 20:01:23.762981,19,1
2019-11-14 20:06:02.631496,2019-11-14 20:35:14.560236,19,1
2019-11-14 20:56:32.240091,2019-11-14 21:03:24.301397,19,1
2019-11-14 21:26:24.539382,2019-11-14 21:31:13.040723,19,1
2019-11-14 21:37:13.639582,2019-11-14 22:22:07.308839,19,1
2019-11-16 17:00:24.646114,2019-11-16 17:48:07.716438,19,1
2019-11-16 18:12:14.730145,2019-11-16 18:12:19.886495,19,1
2019-11-16 18:12:25.038357,2019-11-16 20:25:32.919050,19,1
2019-11-17 18:57:14.001817,2019-11-17 20:23:50.611659,19,1
2019-11-18 19:04:18.964282,2019-11-18 21:45:58.121831,19,1
2019-11-19 18:15:10.377199,2019-11-19 18:17:18.982227,19,1
2019-11-19 18:49:34.868041,2019-11-19 21:47:21.606195,19,1
2019-11-20 08:02:06.107846,2019-11-20 08:27:35.700338,19,1
2019-11-20 16:46:23.135882,2019-11-20 17:18:39.448377,19,1
2019-11-21 17:44:51.594158,2019-11-21 22:24:36.281071,19,1
2019-11-22 18:13:46.961412,2019-11-22 22:43:44.396212,19,1
2019-11-23 00:03:25.276706,2019-11-23 00:23:00.715660,19,1
2019-11-23 09:44:49.924315,2019-11-23 09:44:55.061923,19,1
2019-11-23 16:59:59.611659,2019-11-23 17:31:39.772364,19,1
2019-11-23 19:04:17.325962,2019-11-23 19:36:13.385750,19,1
2019-11-23 20:44:58.304791,2019-11-23 21:25:34.185794,19,1
2019-11-24 19:47:04.759571,2019-11-24 22:12:08.697305,19,1
2019-11-25 06:53:05.921959,2019-11-25 08:58:22.193486,19,1
2019-11-25 16:41:14.155203,2019-11-25 16:46:07.640177,19,1
2019-11-25 21:36:53.361703,2019-11-25 21:59:53.722698,19,1
2019-11-27 18:19:55.881341,2019-11-27 19:05:30.408352,19,1
2019-11-27 21:02:55.473636,2019-11-27 22:24:38.760351,19,1
2019-11-28 19:02:48.527935,2019-11-28 19:35:15.716300,19,1
2019-11-28 21:42:18.409816,2019-11-28 22:58:57.780990,19,1
2019-11-29 16:55:10.031989,2019-11-29 20:46:03.919588,19,1
2019-11-29 21:07:51.807534,2019-11-29 23:18:39.439693,19,1
2019-11-30 00:06:08.351410,2019-11-30 00:09:24.050179,19,1
2019-11-30 16:54:59.981763,2019-11-30 17:04:37.015337,19,1
2019-11-30 19:02:17.289596,2019-11-30 19:15:30.278591,19,1
2019-11-30 19:17:49.441779,2019-11-30 20:48:23.115160,19,1
2019-11-30 20:57:13.267473,2019-11-30 21:56:46.901930,19,1
2019-12-01 16:18:49.720537,2019-12-01 22:10:12.335089,19,1
2019-12-02 17:13:59.797742,2019-12-02 17:59:09.205159,19,1
2019-12-02 19:02:56.001407,2019-12-02 22:27:06.808816,19,1
2019-12-03 06:33:04.098308,2019-12-03 09:12:57.686329,19,1
2019-12-03 17:09:20.592704,2019-12-03 18:01:16.998311,19,1
2019-12-03 20:58:38.723608,2019-12-03 22:02:25.402538,19,1
2019-12-04 16:46:30.907239,2019-12-04 16:48:39.833113,19,1
2019-12-04 17:13:53.860747,2019-12-04 21:20:56.283462,19,1
2019-12-05 18:09:54.327911,2019-12-05 22:07:15.513002,19,1
2019-12-06 08:52:48.271014,2019-12-06 12:45:00.830381,19,1
2019-12-06 18:03:44.020121,2019-12-06 19:49:44.699425,19,1
2019-12-06 19:50:36.306989,2019-12-06 20:06:18.373139,19,1
2019-12-07 07:10:06.000093,2019-12-07 08:47:31.593031,19,1
2019-12-07 15:56:45.089221,2019-12-07 19:10:09.963247,19,1
2019-12-07 19:47:19.117569,2019-12-07 20:24:13.824329,19,1
2019-12-07 22:57:45.866038,2019-12-07 23:02:08.985264,19,1
2019-12-08 16:43:59.436848,2019-12-08 17:37:58.848903,19,1
2019-12-09 17:21:56.894852,2019-12-09 21:45:26.932075,19,1
2019-12-10 16:12:34.002692,2019-12-10 19:47:31.609594,19,1
2019-12-11 17:10:58.819310,2019-12-11 20:50:12.266175,19,1
2019-12-12 16:31:40.738988,2019-12-12 18:19:50.462035,19,1
2019-12-13 16:09:22.631371,2019-12-13 20:07:00.905889,19,1
2019-12-13 20:07:03.196560,2019-12-14 02:32:26.464030,19,1
2019-12-14 16:35:52.874629,2019-12-15 01:23:39.775990,19,1
2019-12-15 15:45:44.243124,2019-12-15 16:47:48.399644,19,1
2019-12-16 17:10:25.169443,2019-12-16 18:49:14.116475,19,1
2019-12-16 18:50:21.073899,2019-12-16 22:24:16.996700,19,1
2019-12-18 17:09:19.032786,2019-12-18 17:52:45.092008,19,1
2019-12-19 18:23:01.335879,2019-12-19 22:26:02.387576,19,1
2019-12-20 16:23:31.038873,2019-12-20 21:17:24.623255,19,1
2019-12-21 17:23:59.747940,2019-12-21 17:57:14.177456,19,1
2019-12-21 19:09:24.741634,2019-12-21 22:49:21.208293,19,1
2019-12-23 17:19:52.186600,2019-12-23 22:00:18.122229,19,1
2019-12-24 14:51:22.268559,2019-12-24 14:51:27.410526,19,1
2019-12-24 15:52:18.693311,2019-12-24 15:52:41.570834,19,1
2019-12-24 17:11:07.592002,2019-12-24 21:29:43.021369,19,1
2019-12-24 22:26:28.861230,2019-12-24 22:43:23.746583,19,1
2019-12-25 16:15:29.650520,2019-12-25 16:40:03.083071,19,1
2019-12-25 16:46:03.622822,2019-12-25 16:51:58.954020,19,1
2019-12-25 17:00:23.736377,2019-12-25 17:04:41.505541,19,1
2019-12-25 17:11:07.806611,2019-12-25 17:12:19.923732,19,1
2019-12-25 17:16:22.126505,2019-12-25 17:16:37.560987,19,1
2019-12-25 17:16:42.737066,2019-12-25 17:21:41.301330,19,1
2019-12-25 17:28:27.711475,2019-12-25 20:48:00.058150,19,1
2019-12-27 19:20:18.464413,2019-12-27 22:55:47.328651,19,1
2019-12-28 16:20:48.680136,2019-12-28 17:02:26.653007,19,1
2019-12-28 17:30:10.103556,2019-12-28 17:35:24.017737,19,1
2019-12-28 17:57:01.720955,2019-12-28 22:44:12.035638,19,1
2019-12-29 17:12:40.469530,2019-12-29 17:14:04.217341,19,1
2019-12-30 19:13:22.055258,2019-12-30 22:56:24.920650,19,1
2019-12-30 23:01:02.975063,2019-12-30 23:19:56.019194,19,1
2019-12-31 17:08:45.909771,2019-12-31 18:01:29.200154,19,1
2020-01-01 03:01:40.654316,2020-01-01 03:01:45.806255,19,1
2020-01-01 21:01:03.891333,2020-01-02 00:01:30.842551,19,1
2020-01-02 19:40:26.394541,2020-01-02 21:18:38.150417,19,1
2020-01-05 19:02:26.151056,2020-01-05 22:03:18.473707,19,1
2020-01-06 17:42:26.200155,2020-01-06 22:36:11.336220,19,1
2020-01-07 17:17:00.690112,2020-01-07 22:26:55.776915,19,1
2020-01-08 17:01:39.218570,2020-01-08 22:06:36.126347,19,1
2020-01-09 17:42:03.237313,2020-01-09 19:12:18.024789,19,1
2020-01-09 22:42:29.676270,2020-01-09 22:48:30.269155,19,1
2020-01-10 19:28:39.042494,2020-01-10 22:27:04.759518,19,1
2020-01-13 19:33:54.761982,2020-01-13 22:12:43.669224,19,1
2020-01-14 18:33:02.461366,2020-01-14 22:05:10.679293,19,1
2020-01-15 19:30:40.141414,2020-01-15 22:14:36.554364,19,1
2020-01-16 19:51:19.036346,2020-01-16 22:01:16.887407,19,1
2020-01-18 18:52:01.337715,2020-01-18 22:32:59.165771,19,1
2020-01-20 17:07:50.752241,2020-01-20 21:20:48.240996,19,1
2020-01-21 20:51:45.533286,2020-01-21 22:24:33.255321,19,1
2020-01-22 19:21:31.153023,2020-01-22 22:16:28.983368,19,1
2020-01-23 18:31:08.849987,2020-01-23 22:31:51.730256,19,1
2020-01-23 22:31:56.885562,2020-01-23 22:32:48.484395,19,1
2020-01-23 22:32:53.652319,2020-01-23 22:42:04.464972,19,1
2020-01-24 18:33:35.337742,2020-01-24 22:58:14.174119,19,1
2020-01-25 17:30:46.107854,2020-01-25 21:55:04.992268,19,1
2020-01-27 17:23:53.566770,2020-01-27 21:47:47.986540,19,1
2020-01-28 16:36:43.627949,2020-01-28 21:30:10.358925,19,1
2020-01-29 17:14:43.913411,2020-01-29 22:11:23.721115,19,1
2020-01-30 17:22:53.711859,2020-01-30 17:33:01.442449,19,1
2020-01-30 17:33:06.597633,2020-01-30 22:55:53.626470,19,1
2020-01-31 17:23:58.409644,2020-02-01 01:42:06.246034,19,1
2020-02-01 17:50:26.760796,2020-02-01 23:42:22.981033,19,1
2020-02-02 19:53:17.069429,2020-02-02 22:47:27.555492,19,1
2020-02-03 17:15:06.885215,2020-02-03 22:59:23.731660,19,1
2020-02-04 16:56:17.638791,2020-02-04 20:51:57.930126,19,1
2020-02-05 17:10:58.771629,2020-02-05 21:57:20.917539,19,1
2020-02-07 17:36:38.276925,2020-02-07 22:15:03.025694,19,1
2020-02-08 19:37:42.520776,2020-02-08 23:13:24.890348,19,1
2020-02-09 17:16:24.235437,2020-02-09 21:36:37.211604,19,1
2020-02-10 17:41:57.401264,2020-02-10 22:19:42.408700,19,1
2020-02-11 17:21:34.151581,2020-02-11 21:00:02.271608,19,1
2020-02-12 17:46:42.144159,2020-02-12 22:19:30.195899,19,1
2020-02-13 16:37:45.948094,2020-02-13 20:18:38.541901,19,1
2020-02-15 17:34:19.850018,2020-02-15 22:44:49.367896,19,1
2020-02-16 17:51:09.113946,2020-02-16 22:58:23.863747,19,1
2020-02-17 17:39:30.689595,2020-02-17 22:13:57.071801,19,1
2020-02-18 17:47:59.518278,2020-02-18 22:11:37.077047,19,1
2020-02-19 17:53:42.776205,2020-02-19 20:56:48.882264,19,1
2020-02-20 18:58:37.189934,2020-02-20 22:11:15.183739,19,1
2020-02-21 17:37:33.010581,2020-02-22 00:02:46.559085,19,1
2020-02-22 17:31:19.904498,2020-02-22 22:57:21.482137,19,1
2020-02-23 17:54:27.093211,2020-02-23 22:47:22.770162,19,1
2020-02-24 17:26:34.104099,2020-02-24 22:44:04.034008,19,1
2020-02-25 17:33:32.492458,2020-02-25 20:14:09.057004,19,1
2020-02-26 17:46:03.175647,2020-02-26 22:19:11.284924,19,1
2020-02-27 18:08:21.756460,2020-02-27 22:40:19.030703,19,1
2020-02-28 17:56:12.738378,2020-02-28 22:49:38.936858,19,1
2020-02-29 19:47:31.147329,2020-02-29 23:31:04.708772,19,1
2020-03-01 18:07:50.859686,2020-03-01 22:57:14.681534,19,1
2020-03-02 17:42:18.572585,2020-03-02 21:33:05.753376,19,1
2020-03-03 18:24:27.633917,2020-03-03 20:32:26.435587,19,1
2020-03-04 18:28:07.678603,2020-03-04 22:31:16.047690,19,1
2020-03-05 17:25:59.377683,2020-03-05 23:06:22.683227,19,1
2020-03-06 18:22:45.499972,2020-03-07 02:45:42.701771,19,1
2020-03-07 02:46:13.761994,2020-03-07 02:46:18.939241,19,1
2020-03-07 18:49:33.312932,2020-03-08 01:08:10.692573,19,1
2020-03-08 19:45:32.153743,2020-03-08 23:51:38.021529,19,1
2020-03-09 18:44:36.994538,2020-03-09 22:03:06.512515,19,1
2020-03-10 17:55:57.288332,2020-03-10 21:53:52.575912,19,1
2020-03-11 18:31:56.255334,2020-03-11 20:48:57.422858,19,1
2020-03-12 19:04:45.210428,2020-03-12 22:18:36.080638,19,1
2020-03-13 19:07:46.467927,2020-03-13 22:26:51.942240,19,1
2020-03-13 22:26:57.084755,2020-03-13 22:28:09.262600,19,1
2020-03-14 18:12:36.288855,2020-03-14 22:02:00.432502,19,1
2020-03-15 18:31:47.727149,2020-03-15 22:35:01.325746,19,1
2020-03-17 18:42:01.031938,2020-03-17 19:33:42.503648,19,1
2020-03-18 19:30:39.764340,2020-03-18 22:00:47.479230,19,1
2020-03-19 18:38:01.733126,2020-03-19 22:40:11.209303,19,1
2020-03-20 18:37:44.507342,2020-03-20 21:48:25.017273,19,1
2020-03-21 18:58:40.921415,2020-03-21 19:24:51.649351,19,1
2020-03-22 19:54:46.627640,2020-03-22 21:28:06.689980,19,1
2020-03-23 18:50:40.328684,2020-03-24 01:06:12.119031,19,1
2020-03-24 18:57:49.972244,2020-03-24 22:13:11.759274,19,1
2020-03-25 20:03:04.226514,2020-03-25 21:53:14.268093,19,1
2020-03-27 19:04:07.948841,2020-03-27 20:49:52.874787,19,1
2020-03-27 20:51:41.255745,2020-03-27 21:22:40.810055,19,1
2020-03-27 21:33:19.351298,2020-03-27 22:26:11.832775,19,1
2020-03-27 22:40:00.885635,2020-03-27 23:07:03.810891,19,1
2020-03-27 23:14:21.420418,2020-03-27 23:45:11.481563,19,1
2020-03-28 00:01:51.111209,2020-03-28 00:23:04.248072,19,1
2020-03-28 00:26:30.190355,2020-03-28 01:01:16.288004,19,1
2020-03-28 19:09:10.652705,2020-03-28 22:33:14.430881,19,1
2020-03-29 20:12:05.873308,2020-03-29 22:20:41.586014,19,1
2020-03-30 20:05:19.134008,2020-03-30 22:30:57.665393,19,1
2020-03-31 20:40:40.207959,2020-03-31 22:33:29.107118,19,1
2020-04-04 20:38:49.253399,2020-04-04 21:17:13.017762,19,1
2020-04-05 20:52:07.311281,2020-04-05 22:00:42.312457,19,1
2020-04-09 21:10:46.266094,2020-04-09 22:29:49.276043,19,1
2020-04-10 20:52:31.199081,2020-04-10 22:57:32.894126,19,1
2020-04-11 22:11:59.307640,2020-04-11 22:25:32.531508,19,1
2020-04-11 22:26:39.492800,2020-04-11 22:28:31.631499,19,1
2020-04-13 21:05:20.721869,2020-04-13 22:02:03.695711,19,1
2020-04-15 21:36:50.340815,2020-04-15 22:33:03.653202,19,1
2020-04-16 20:58:25.566315,2020-04-16 22:24:29.281729,19,1
2020-04-17 21:18:14.539907,2020-04-17 22:37:21.278624,19,1
2020-04-18 19:44:57.405199,2020-04-18 22:26:28.917134,19,1
2020-04-18 22:26:34.031981,2020-04-18 22:27:36.163086,19,1
2020-04-20 21:46:40.828482,2020-04-20 22:24:40.374790,19,1
2020-04-21 21:02:22.694616,2020-04-21 22:27:50.726056,19,1
2020-04-22 21:51:16.295704,2020-04-22 22:32:03.886726,19,1
2020-04-23 21:37:35.487069,2020-04-23 22:00:43.988239,19,1
2020-04-23 22:00:49.224994,2020-04-23 22:00:54.499352,19,1
2020-04-23 22:21:08.271514,2020-04-23 22:22:10.551854,19,1
2020-04-24 20:59:25.725794,2020-04-24 22:45:30.044885,19,1
2020-04-25 21:22:02.031807,2020-04-25 22:54:39.000449,19,1
2020-04-26 21:22:47.773316,2020-04-26 23:55:34.098212,19,1
2020-04-27 20:59:59.662718,2020-04-27 22:31:32.826767,19,1
2020-04-28 20:56:23.130581,2020-04-28 22:04:08.000836,19,1
2020-04-29 00:04:24.666837,2020-04-29 00:07:53.464425,19,1
2020-04-30 20:09:57.984156,2020-04-30 22:06:11.132010,19,1
2020-05-01 21:01:42.030915,2020-05-01 22:14:50.980142,19,1
2020-05-01 22:51:43.886995,2020-05-01 23:33:07.721222,19,1
2020-05-02 21:28:23.757707,2020-05-02 22:53:09.301312,19,1
2020-05-02 23:51:53.033144,2020-05-02 23:52:54.973886,19,1
2020-05-03 21:13:06.000974,2020-05-03 22:20:39.730648,19,1
2020-05-04 21:33:21.963662,2020-05-04 22:35:08.676247,19,1
2020-05-05 20:40:31.046954,2020-05-05 22:00:52.889109,19,1
2020-05-05 23:05:10.789300,2020-05-05 23:25:35.589888,19,1
2020-05-06 21:22:37.447988,2020-05-06 22:43:47.152563,19,1
2020-05-06 22:54:32.388018,2020-05-06 22:56:41.123510,19,1
2020-05-07 00:05:21.640602,2020-05-07 00:09:03.372115,19,1
2019-08-11 17:00:43.403678,2019-08-11 17:01:33.633455,12,1
2019-08-12 17:41:16.256486,2019-08-12 17:41:21.489185,12,1
2019-08-12 21:59:37.627613,2019-08-12 22:00:08.557490,12,1
2019-08-14 22:31:48.043994,2019-08-14 22:31:50.497449,12,1
2019-08-19 22:46:06.882374,2019-08-19 22:48:05.368409,12,1
2019-08-19 22:58:54.046729,2019-08-19 22:58:59.209496,12,1
2019-08-20 22:00:22.742697,2019-08-20 22:00:43.365454,12,1
2019-08-21 20:54:47.278353,2019-08-21 22:32:20.038934,12,1
2019-08-22 06:26:41.611947,2019-08-22 06:26:51.934634,12,1
2019-08-23 22:21:41.474527,2019-08-23 22:22:02.070744,12,1
2019-08-25 20:58:13.823048,2019-08-25 20:58:18.973032,12,1
2019-08-25 22:15:39.957317,2019-08-25 22:16:00.550202,12,1
2019-08-25 22:16:05.706581,2019-08-25 22:16:16.012943,12,1
2019-08-26 22:12:43.125306,2019-08-26 22:23:21.603995,12,1
2019-08-27 21:38:22.809180,2019-08-28 00:25:12.059555,12,1
2019-08-28 22:54:06.441778,2019-08-28 22:54:27.061887,12,1
2019-08-29 20:42:25.763452,2019-08-29 22:49:25.543479,12,1
2019-08-31 22:38:29.463551,2019-08-31 22:43:15.180437,12,1
2019-09-01 22:03:37.934434,2019-09-01 22:23:58.582279,12,1
2019-09-02 00:46:25.878345,2019-09-02 00:46:36.195297,12,1
2019-09-02 20:09:23.176616,2019-09-02 22:00:34.673253,12,1
2019-09-03 06:44:15.314238,2019-09-03 06:44:51.376601,12,1
2019-09-03 22:47:38.416881,2019-09-03 22:47:43.570118,12,1
2019-09-03 22:59:34.542823,2019-09-03 22:59:39.734737,12,1
2019-09-04 23:41:08.867988,2019-09-04 23:41:24.282591,12,1
2019-09-05 06:50:31.371619,2019-09-05 07:18:00.399741,12,1
2019-09-06 19:23:07.641669,2019-09-06 19:23:12.804926,12,1
2019-09-07 08:32:44.576921,2019-09-07 10:01:29.910398,12,1
2019-09-08 19:11:24.091654,2019-09-08 22:14:12.155241,12,1
2019-09-08 22:30:07.216384,2019-09-08 22:30:48.504679,12,1
2019-09-08 22:36:33.619967,2019-09-08 23:15:47.459436,12,1
2019-09-09 21:52:24.492382,2019-09-09 21:52:50.284782,12,1
2019-09-10 22:21:47.867477,2019-09-10 22:22:03.288376,12,1
2019-09-12 07:04:45.547840,2019-09-12 08:19:27.415612,12,1
2019-09-12 23:02:35.321382,2019-09-12 23:02:45.651630,12,1
2019-09-13 07:21:26.206602,2019-09-13 08:07:33.100844,12,1
2019-09-14 21:25:55.829707,2019-09-14 21:26:16.433412,12,1
2019-09-15 22:10:46.065985,2019-09-15 22:11:52.979244,12,1
2019-09-16 21:20:16.520544,2019-09-16 22:32:42.894174,12,1
2019-09-17 20:09:01.361975,2019-09-17 21:52:16.951135,12,1
2019-09-17 22:00:05.439835,2019-09-17 22:11:04.329644,12,1
2019-09-18 19:33:48.488425,2019-09-18 21:01:11.993865,12,1
2019-09-18 22:31:04.398210,2019-09-18 22:31:09.503497,12,1
2019-09-19 20:40:01.008041,2019-09-19 22:07:03.885302,12,1
2019-09-21 19:49:29.285831,2019-09-21 19:50:25.944167,12,1
2019-09-21 20:21:55.573602,2019-09-21 23:38:23.800233,12,1
2019-09-22 21:56:00.590895,2019-09-22 22:15:03.958085,12,1
2019-09-23 05:48:39.815765,2019-09-23 05:54:50.509287,12,1
2019-09-23 19:59:45.240102,2019-09-23 22:05:30.611974,12,1
2019-09-24 06:51:46.219898,2019-09-24 08:12:48.239288,12,1
2019-09-24 20:26:21.582847,2019-09-24 20:39:44.780709,12,1
2019-09-24 21:46:22.177982,2019-09-24 22:39:04.255043,12,1
2019-09-25 19:49:00.748700,2019-09-25 22:27:06.617088,12,1
2019-09-26 21:45:11.167578,2019-09-26 21:45:31.757515,12,1
2019-09-27 21:50:02.142780,2019-09-27 21:50:22.743342,12,1
2019-09-28 10:11:55.759500,2019-09-28 10:54:25.173067,12,1
2019-09-29 12:44:13.656071,2019-09-29 16:26:02.696659,12,1
2019-09-29 21:20:12.068870,2019-09-29 22:28:15.914058,12,1
2019-09-30 06:58:17.653275,2019-09-30 08:31:00.578767,12,1
2019-09-30 22:02:58.765569,2019-09-30 22:34:34.396017,12,1
2019-10-01 07:05:13.077694,2019-10-01 09:52:51.435208,12,1
2019-10-01 18:50:25.481166,2019-10-01 21:24:46.963088,12,1
2019-10-02 06:38:19.970051,2019-10-02 08:22:44.724329,12,1
2019-10-02 21:52:53.505925,2019-10-02 21:55:27.872567,12,1
2019-10-03 19:15:01.631975,2019-10-03 20:13:09.423530,12,1
2019-10-03 22:55:33.809830,2019-10-03 22:57:57.739218,12,1
2019-10-04 18:31:47.796640,2019-10-04 23:07:25.026027,12,1
2019-10-04 23:29:54.200408,2019-10-04 23:29:59.346573,12,1
2019-10-04 23:31:11.499472,2019-10-05 00:00:27.341900,12,1
2019-10-05 22:21:05.069538,2019-10-05 22:21:41.006218,12,1
2019-10-06 18:59:53.788095,2019-10-06 22:18:50.047525,12,1
2019-10-07 07:04:45.436578,2019-10-07 07:04:55.733612,12,1
2019-10-07 07:42:36.367863,2019-10-07 08:07:30.502687,12,1
2019-10-07 19:23:19.821465,2019-10-07 21:27:43.463628,12,1
2019-10-07 22:06:57.850529,2019-10-07 22:07:33.883006,12,1
2019-10-08 06:41:24.085479,2019-10-08 06:41:39.495264,12,1
2019-10-08 20:22:13.601825,2019-10-08 22:10:33.729769,12,1
2019-10-09 06:48:01.391051,2019-10-09 08:32:53.717950,12,1
2019-10-09 19:09:40.981859,2019-10-09 22:00:25.905434,12,1
2019-10-10 19:28:54.294896,2019-10-10 19:47:26.968149,12,1
2019-10-10 21:45:24.889079,2019-10-10 22:02:19.546692,12,1
2019-10-11 04:55:46.181008,2019-10-11 05:03:14.275621,12,1
2019-10-11 21:42:21.958587,2019-10-11 22:20:39.528052,12,1
2019-10-12 17:23:22.686011,2019-10-12 22:26:29.308532,12,1
2019-10-13 08:51:36.346778,2019-10-13 09:54:46.953460,12,1
2019-10-13 18:02:07.002872,2019-10-13 22:30:43.386905,12,1
2019-10-14 20:19:49.123068,2019-10-14 22:09:16.607509,12,1
2019-10-14 22:11:45.966821,2019-10-14 22:12:11.679276,12,1
2019-10-15 20:01:33.004888,2019-10-15 22:13:13.575340,12,1
2019-10-15 22:21:12.651240,2019-10-15 22:21:38.286361,12,1
2019-10-16 06:53:40.773019,2019-10-16 08:40:20.374265,12,1
2019-10-16 22:16:43.153730,2019-10-16 22:17:14.098295,12,1
2019-10-17 18:03:49.146960,2019-10-17 23:20:29.482442,12,1
2019-10-18 07:08:36.306909,2019-10-18 07:08:41.459352,12,1
2019-10-18 21:56:08.992818,2019-10-18 22:16:55.588606,12,1
2019-10-18 22:18:17.939425,2019-10-18 22:20:21.617650,12,1
2019-10-19 06:51:00.617065,2019-10-19 11:21:11.105390,12,1
2019-10-19 19:35:45.035627,2019-10-19 23:46:20.984899,12,1
2019-10-20 09:16:59.834461,2019-10-20 09:18:27.429703,12,1
2019-10-20 18:43:05.184396,2019-10-20 22:12:23.327458,12,1
2019-10-21 07:16:45.578702,2019-10-21 11:58:28.755952,12,1
2019-10-21 20:43:54.384352,2019-10-21 22:21:45.665985,12,1
2019-10-22 05:42:21.973068,2019-10-22 08:31:18.202758,12,1
2019-10-22 20:27:25.794006,2019-10-22 22:22:31.823089,12,1
2019-10-23 06:38:42.723075,2019-10-23 12:47:58.366605,12,1
2019-10-23 21:27:19.271162,2019-10-23 21:27:39.891143,12,1
2019-10-23 21:27:55.339621,2019-10-23 21:31:16.338718,12,1
2019-10-24 21:20:06.639115,2019-10-24 22:30:59.004861,12,1
2019-10-24 22:31:14.452683,2019-10-24 22:31:40.160472,12,1
2019-10-25 07:11:53.768108,2019-10-25 07:57:47.695649,12,1
2019-10-25 20:17:23.902707,2019-10-25 23:06:25.272625,12,1
2019-10-25 23:08:23.861058,2019-10-25 23:08:49.743176,12,1
2019-10-26 22:05:37.755364,2019-10-26 22:07:15.726610,12,1
2019-10-26 22:24:16.006404,2019-10-26 22:25:33.307580,12,1
2019-10-27 21:13:54.070979,2019-10-27 21:26:42.060593,12,1
2019-10-27 22:08:05.161866,2019-10-27 22:08:51.548889,12,1
2019-10-28 06:03:13.846411,2019-10-28 08:57:27.429452,12,1
2019-10-28 22:23:09.805868,2019-10-28 22:28:39.735524,12,1
2019-10-29 18:49:59.314324,2019-10-29 21:56:58.967239,12,1
2019-10-30 06:56:52.631006,2019-10-30 10:08:40.830144,12,1
2019-10-30 19:35:55.776499,2019-10-30 22:18:29.178357,12,1
2019-10-30 22:20:01.853237,2019-10-30 22:21:05.421782,12,1
2019-10-31 06:51:19.275776,2019-10-31 08:11:34.698306,12,1
2019-11-01 06:33:39.446261,2019-11-01 08:37:26.596844,12,1
2019-11-01 16:04:12.728750,2019-11-01 22:42:33.329965,12,1
2019-11-01 22:42:38.498945,2019-11-01 22:48:18.504865,12,1
2019-11-02 16:12:29.713877,2019-11-02 22:45:32.474959,12,1
2019-11-03 16:26:59.867529,2019-11-03 22:26:21.150962,12,1
2019-11-03 22:26:46.865482,2019-11-03 22:27:02.296474,12,1
2019-11-04 06:42:13.864274,2019-11-04 09:39:06.747991,12,1
2019-11-04 20:23:18.580813,2019-11-04 22:26:15.123699,12,1
2019-11-04 22:28:13.779839,2019-11-04 22:28:34.423035,12,1
2019-11-05 22:07:55.306613,2019-11-05 22:08:21.120456,12,1
2019-11-06 06:41:31.512810,2019-11-06 10:42:27.675933,12,1
2019-11-06 21:30:51.247145,2019-11-06 22:48:20.434397,12,1
2019-11-07 22:43:51.233227,2019-11-07 22:44:11.888908,12,1
2019-11-08 17:22:58.699486,2019-11-08 22:06:13.559930,12,1
2019-11-09 07:46:08.331734,2019-11-09 07:46:49.562529,12,1
2019-11-09 23:30:30.782018,2019-11-09 23:31:01.718194,12,1
2019-11-10 00:54:28.047932,2019-11-10 00:57:33.585916,12,1
2019-11-10 00:59:53.206985,2019-11-10 01:00:18.910468,12,1
2019-11-10 22:43:57.158565,2019-11-10 22:44:17.716142,12,1
2019-11-11 06:27:00.482780,2019-11-11 07:57:17.848682,12,1
2019-11-11 17:22:45.335170,2019-11-11 22:52:59.656701,12,1
2019-11-12 06:35:53.161604,2019-11-12 10:06:00.825773,12,1
2019-11-12 19:48:29.168743,2019-11-12 19:48:44.586422,12,1
2019-11-12 21:31:55.052524,2019-11-12 21:32:36.269362,12,1
2019-11-13 08:45:18.654181,2019-11-13 09:45:53.070270,12,1
2019-11-13 17:13:56.152166,2019-11-13 22:02:39.006506,12,1
